saddr,daddr,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.3.116,172.16.2.250,659325,4,4,2504,0,1448,0,626.0,740.3458651,0,0,0.0,0.0,3797.823532,12.13362151,94189.28571,211053.7444,570608.0,1.0,659325.0,219775.0,378168.2787,656446.0,1165.0,35304.0,11768.0,19956.47361,34810.0,1.0,0,0,0,0,128,128,6.066810753,6.066810753,0,1448,278.2222222,560.7106602,314396.4444,1,0,0,1,8,0,0,0,1,313.0,626.0,0.0,0,0,0,0,0,0,0,313,0,0,502,496,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.104,172.16.2.217,532490,3,2,24,0,24,0,8.0,13.85640646,0,0,0.0,0.0,45.07126894,9.389847697,133122.5,111534.7813,235279.0,828.0,532490.0,266245.0,72464.30294,317485.0,215005.0,235279.0,235279.0,0.0,235279.0,235279.0,0,0,0,0,60,40,5.633908618,3.755939079,0,24,4.0,9.797958971,96.0,2,1,2,0,2,0,0,0,0,4.8,8.0,0.0,0,0,0,0,0,0,0,4,0,0,8192,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.126,172.16.3.120,2293244,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.616380987,458648.8,1024694.626,2291678.0,1.0,1566.0,391.5,645.1286693,1348.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,32,2.180317489,0.436063498,0,0,0.0,0.0,0.0,1,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.2.244,172.16.0.35,569633,2,0,1000,0,1000,0,500.0,707.1067812,0,0,0.0,0.0,1755.516271,3.511032542,569633.0,0.0,569633.0,569633.0,569633.0,569633.0,0.0,569633.0,569633.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3.511032542,0.0,0,1000,666.6666667,577.3502692,333333.3333,1,1,0,0,0,0,0,0,0,1000.0,500.0,0.0,0,0,0,0,0,0,1,500,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.133,172.16.0.203,1311,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1525.553013,1311.0,0.0,1311.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,762.7765065,762.7765065,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.104,172.16.3.58,65156325,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.107433929,10900000.0,12400000.0,33600000.0,1016814.0,65200000.0,10900000.0,12400000.0,33600000.0,1016814.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.107433929,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7232763.0,0.0,7232763.0,7232763.0,19300000.0,13000000.0,33600000.0,8190091.0,SlowDDoS
172.16.0.36,172.16.2.161,73895820,14,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.189455912,5684293.846,3677859.832,12664988.0,903168.0,73895820.0,5684293.846,3677859.832,12664988.0,903168.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.189455912,0.0,0,0,0.0,0.0,0.0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,903168.0,0.0,903168.0,903168.0,8394852.286,2616075.646,12664988.0,6331145.0,Network
172.16.1.230,172.16.3.202,409840,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.319929729,204920.0,95346.27838,272340.0,137500.0,409840.0,409840.0,0.0,409840.0,409840.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,4.879953152,2.439976576,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.6,172.16.1.231,94155520,17,1,2576,0,322,0,151.5294118,165.6676332,0,0,0.0,0.0,27.35899074,0.191173072,5538560.0,8872932.979,34100000.0,2649.0,94200000.0,5884720.0,9044611.312,34100000.0,2649.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,600,40,0.180552346,0.010620726,0,322,135.5789474,163.3368421,26678.92398,0,8,0,8,11,0,0,0,0,143.1111111,151.5294118,0.0,0,0,0,1288,4,749,0,143,0,0,64240,65160,8,32,7231856.0,144930.0201,7334337.0,7129375.0,15900000.0,10900000.0,34100000.0,7178103.0,SlowDDoS
172.16.0.147,172.16.2.83,465642,3,0,2000,0,1000,0,666.6666667,577.3502692,0,0,0.0,0.0,4295.145197,6.442717796,232821.0,275749.0172,427805.0,37837.0,465642.0,232821.0,275749.0172,427805.0,37837.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,6.442717796,0.0,0,1000,750.0,500.0,250000.0,1,2,0,0,0,0,0,0,0,1000.0,666.6666667,0.0,0,0,0,0,0,0,1,666,0,0,8192,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.197,172.16.1.187,7916335,4,2,3634,0,1448,0,908.5,628.3610958,0,0,0.0,0.0,459.0508108,0.75792649,1583267.0,2362260.074,5663123.0,953.0,7916335.0,2638778.333,2850805.18,5663123.0,953.0,1688.0,1688.0,0.0,1688.0,1688.0,0,0,0,0,128,64,0.505284327,0.252642163,0,1448,726.0,694.403101,482195.6667,1,0,0,2,6,0,0,0,0,847.0,908.5,0.0,0,0,0,0,0,0,0,605,0,0,506,496,2,32,2253212.0,0.0,2253212.0,2253212.0,5663123.0,0.0,5663123.0,5663123.0,Application
172.16.1.102,172.16.0.140,65393081,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.107044964,10900000.0,12500000.0,33800000.0,1031518.0,65400000.0,10900000.0,12500000.0,33800000.0,1031518.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.107044964,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7236201.0,0.0,7236201.0,7236201.0,19400000.0,13100000.0,33800000.0,8197026.0,SlowDDoS
172.16.0.168,172.16.1.218,233818,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.83049209,116909.0,165328.6365,233814.0,4.0,233818.0,233818.0,0.0,233818.0,233818.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8.553661395,4.276830697,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.78,172.16.3.236,71749514,15,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.20906065,5124965.286,5220248.103,16493701.0,425355.0,71749514.0,5124965.286,5220248.103,16493701.0,425355.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,300,0,0.20906065,0.0,0,0,0.0,0.0,0.0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,5240700.333,4465070.245,9763835.0,836053.0,12024386.75,4846663.058,16493701.0,7687140.0,Network
172.16.0.63,172.16.3.1,1364491,3,1,2000,0,1000,0,666.6666667,577.3502692,0,0,0.0,0.0,1465.748034,2.931496067,454830.3333,304454.9665,645848.0,103730.0,1364491.0,682245.5,51473.83814,718643.0,645848.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,2.19862205,0.732874017,0,1000,600.0,547.7225575,300000.0,1,2,1,0,1,0,0,0,0,750.0,666.6666667,0.0,0,0,0,0,0,0,0,500,0,0,8192,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.82,172.16.0.29,122831,31,0,43400,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,353330.9995,252.3792854,4094.366667,2948.443604,17383.0,1161.0,122831.0,4094.366667,2948.443604,17383.0,1161.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0,252.3792854,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1445.16129,1400.0,0.0,0,0,0,43400,31,353330,1,1400,0,0,0,0,30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.2.110,172.16.2.246,623,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3210.272873,623.0,0.0,623.0,623.0,623.0,623.0,0.0,623.0,623.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,3210.272873,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.192,172.16.3.159,486051,2,3,60,2504,60,0,30.0,42.42640687,1448,0,834.6666667,748.9441457,5275.166598,10.28698635,121512.75,242097.7185,484659.0,232.0,236.0,236.0,0.0,236.0,236.0,1156.0,578.0,489.3178926,924.0,232.0,0,0,0,0,64,96,4.114794538,6.172191807,0,1448,427.3333333,651.1155555,423951.4667,1,0,0,2,5,0,0,0,1,512.8,30.0,834.6666667,0,0,0,0,0,0,0,12,0,500,502,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.1.104,172.16.3.118,29600,8,0,11200,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,378378.3784,270.2702703,4228.571429,1718.175472,8124.0,3526.0,29600.0,4228.571429,1718.175472,8124.0,3526.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,270.2702703,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1575.0,1400.0,0.0,0,0,0,11200,8,378378,1,1400,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.205,172.16.2.58,13726821,22,0,32120,0,1460,1460,1460.0,0.0,0,0,0.0,0.0,2339.944551,1.602701747,653658.1429,1089150.712,4257847.0,13623.0,13700000.0,653658.1429,1089150.712,4257847.0,13623.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,440,0,1.602701747,0.0,1460,1460,1460.0,0.0,0.0,0,22,0,0,0,0,0,0,0,1526.363636,1460.0,0.0,0,0,0,8760,6,7346,1,1460,0,0,8192,0,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.192,172.16.2.139,663420,1,2,60,0,60,60,60.0,0.0,0,0,0.0,0.0,90.44044497,4.522022248,331710.0,467234.9478,662095.0,1325.0,0.0,0.0,0.0,0.0,0.0,1325.0,1325.0,0.0,1325.0,1325.0,1,0,0,0,32,64,1.507340749,3.014681499,0,60,30.0,34.64101615,1200.0,1,0,0,1,3,0,0,0,2,40.0,60.0,0.0,0,0,0,0,0,0,0,20,0,0,502,509,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.240,172.16.1.150,583721,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.426294411,583721.0,0.0,583721.0,583721.0,583721.0,583721.0,0.0,583721.0,583721.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,0,3.426294411,0.0,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.176,172.16.3.54,718,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2785.51532,718.0,0.0,718.0,718.0,718.0,718.0,0.0,718.0,718.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2785.51532,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.195,172.16.3.135,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,200000.0,200000.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.233,172.16.3.187,246,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8130.081301,246.0,0.0,246.0,246.0,246.0,246.0,0.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,8130.081301,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.48,172.16.1.131,76953975,16,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.220911265,4809623.438,4239631.952,14291876.0,431226.0,76953975.0,5130265.0,4271897.521,14291876.0,431226.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,20,0.207916485,0.01299478,0,0,0.0,0.0,0.0,0,0,1,0,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,3755866.6,2848510.63,6396361.0,564602.0,9695773.667,2407968.51,14291876.0,7482342.0,Network
172.16.3.139,172.16.3.34,234,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8547.008547,234.0,0.0,234.0,234.0,234.0,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8547.008547,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.229,172.16.3.175,6113,16,0,7040,0,440,440,440.0,0.0,0,0,0.0,0.0,1151644.037,2617.372812,407.5333333,51.71193102,545.0,287.0,6113.0,407.5333333,51.71193102,545.0,287.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,0,2617.372812,0.0,440,440,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0,467.5,440.0,0.0,0,0,0,7040,16,1151644,1,440,0,0,0,0,15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.235,172.16.3.226,383786,2,0,7,0,7,0,3.5,4.949747468,0,0,0.0,0.0,18.23933129,5.211237513,383786.0,0.0,383786.0,383786.0,383786.0,383786.0,0.0,383786.0,383786.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5.211237513,0.0,0,7,4.666666667,4.041451884,16.33333333,1,1,0,0,0,0,0,0,0,7.0,3.5,0.0,0,0,0,0,0,0,1,3,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.77,172.16.2.168,69656846,15,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.215341361,4975489.0,5099621.679,19441250.0,807066.0,69656846.0,4975489.0,5099621.679,19441250.0,807066.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,300,0,0.215341361,0.0,0,0,0.0,0.0,0.0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,6661507.333,4688766.008,11058285.0,1727102.0,9934464.8,5657416.971,19441250.0,5460171.0,Network
172.16.2.54,172.16.3.240,67519,1,2,0,29,0,0,0.0,0.0,29,0,14.5,20.50609665,429.5087309,44.43193768,33759.5,45914.56462,66226.0,1293.0,0.0,0.0,0.0,0.0,0.0,66226.0,66226.0,0.0,66226.0,66226.0,0,0,0,0,20,40,14.81064589,29.62129178,0,29,7.25,14.5,210.25,1,1,1,0,1,0,0,0,2,9.666666667,0.0,14.5,0,0,0,0,0,0,0,0,0,9,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.233,172.16.0.185,496,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12096.77419,99.2,134.0026119,261.0,1.0,496.0,99.2,134.0026119,261.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,0,12096.77419,0.0,0,0,0.0,0.0,0.0,1,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,496,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.234,172.16.1.191,109127,23,0,32200,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,295069.048,210.7636057,4960.318182,3404.640522,17673.0,1171.0,109127.0,4960.318182,3404.640522,17673.0,1171.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,0,210.7636057,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1460.869565,1400.0,0.0,0,0,0,32200,23,295069,1,1400,0,0,0,0,22,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.0.186,172.16.2.144,679,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2945.5081,679.0,0.0,679.0,679.0,679.0,679.0,0.0,679.0,679.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2945.5081,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.98,172.16.3.35,210378,3,1,0,1448,0,0,0.0,0.0,1448,1448,1448.0,0.0,6882.848967,19.01339494,70126.0,81758.18389,160035.0,238.0,210378.0,105189.0,148423.1276,210140.0,238.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,108,32,14.2600462,4.753348734,0,1448,289.6,647.5652863,419340.8,1,0,0,0,4,0,0,0,0,362.0,0.0,1448.0,0,0,0,0,0,0,0,0,0,362,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.35,172.16.3.134,2612890,10,2,60,0,60,0,6.0,18.97366596,0,0,0.0,0.0,22.9630792,4.592615839,237535.4545,640076.0698,2160405.0,1.0,2612890.0,290321.1111,706238.6942,2160405.0,1.0,152370.0,152370.0,0.0,152370.0,152370.0,0,0,0,0,336,72,3.827179866,0.765435973,0,60,4.615384615,16.64100589,276.9230769,1,3,0,1,10,0,0,0,0,5.0,6.0,0.0,0,0,0,0,0,0,0,5,0,0,64240,502,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.83,172.16.0.201,72601,37,0,51800,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,713488.7949,509.6348535,2016.694444,2274.02191,14229.0,1152.0,72601.0,2016.694444,2274.02191,14229.0,1152.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,296,0,509.6348535,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1437.837838,1400.0,0.0,0,0,0,51800,37,713488,1,1400,0,0,0,0,36,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.3.85,172.16.2.233,68723968,18,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.261917356,4042586.353,3227669.915,13085571.0,809471.0,68723968.0,4042586.353,3227669.915,13085571.0,809471.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,360,0,0.261917356,0.0,0,0,0.0,0.0,0.0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,8766056.0,5186601.151,14415351.0,4219511.0,9979417.667,2810408.144,13085571.0,7612552.0,Network
172.16.3.150,172.16.3.9,110051,2,0,1000,0,1000,0,500.0,707.1067812,0,0,0.0,0.0,9086.696168,18.17339234,110051.0,0.0,110051.0,110051.0,110051.0,110051.0,0.0,110051.0,110051.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,18.17339234,0.0,0,1000,666.6666667,577.3502692,333333.3333,1,1,0,0,0,0,0,0,0,1000.0,500.0,0.0,0,0,0,0,0,0,1,500,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.109,172.16.1.179,1441017,5,2,2504,60,1448,0,500.8,699.6136076,60,0,30.0,42.42640687,1779.298926,4.857680374,240169.5,348282.6667,809104.0,908.0,1441017.0,360254.25,660607.0874,1349255.0,908.0,1549.0,1549.0,0.0,1549.0,1549.0,0,0,0,0,168,64,3.469771696,1.387908678,0,1448,320.5,584.7683302,341954.0,1,1,0,2,7,0,0,0,0,366.2857143,500.8,30.0,0,0,0,0,0,0,0,357,0,8,65160,502,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.14,172.16.3.242,12748,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,156.8873549,12748.0,0.0,12748.0,12748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,78.44367744,78.44367744,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.3.146,172.16.3.131,399798,4,3,0,1448,0,0,0.0,0.0,1448,0,482.6666667,836.0031898,3621.829024,17.50884197,66633.0,53460.54878,116096.0,1198.0,399798.0,133266.0,118111.6887,229601.0,1492.0,214816.0,107408.0,150203.6225,213618.0,1198.0,0,0,0,0,136,104,10.00505255,7.503789414,0,1448,181.0,511.9453096,262088.0,1,2,0,0,6,0,0,0,0,206.8571429,0.0,482.6666667,0,0,0,0,0,0,0,0,0,206,64240,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.140,172.16.3.139,61205,22,0,30800,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,503226.8606,359.4477575,2914.52381,841.0723286,4997.0,1272.0,61205.0,2914.52381,841.0723286,4997.0,1272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,0,359.4477575,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1463.636364,1400.0,0.0,0,0,0,30800,22,503226,1,1400,0,0,0,0,21,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.0.114,172.16.3.130,10545906,6,6,361,3477,361,0,60.16666667,147.3776329,1448,0,579.5,709.3726101,363.9326958,1.137882321,958718.7273,3110711.082,10337408.0,243.0,208498.0,41699.6,45792.85262,105928.0,243.0,10456636.0,2091327.2,4611347.519,10340121.0,1004.0,0,0,0,0,200,200,0.568941161,0.568941161,0,1448,295.2307692,542.2325998,294016.1923,1,2,0,2,11,0,0,0,1,319.8333333,60.16666667,579.5,0,0,0,3838,4,38528,0,30,0,289,64240,501,1,32,208498.0,0.0,208498.0,208498.0,10337408.0,0.0,10337408.0,10337408.0,Application
172.16.1.254,172.16.2.178,8357331,19,0,26600,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,3182.834328,2.273453092,464296.1667,1956774.047,8304968.0,1173.0,8357331.0,464296.1667,1956774.047,8304968.0,1173.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152,0,2.273453092,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1473.684211,1400.0,0.0,0,0,0,13300,9,507992,1,1400,0,0,0,0,18,8,27126.0,0.0,27126.0,27126.0,8304968.0,0.0,8304968.0,8304968.0,DrDoS
172.16.0.28,172.16.3.103,413,2,0,905,0,472,433,452.5,27.57716447,0,0,0.0,0.0,2191283.293,4842.615012,413.0,0.0,413.0,413.0,413.0,413.0,0.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4842.615012,0.0,433,472,446.0,22.5166605,507.0,0,0,0,0,0,0,0,0,0,669.0,452.5,0.0,0,0,0,0,0,0,1,452,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.217,172.16.0.20,22374,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,19397.51497,312.8631447,3729.0,7746.384808,19446.0,3.0,415.0,207.5,28.99137803,228.0,187.0,22190.0,7396.666667,10496.46518,19446.0,238.0,0,0,0,0,104,136,134.0842049,178.7789398,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.0.118,172.16.2.45,534,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3745.318352,534.0,0.0,534.0,534.0,534.0,534.0,0.0,534.0,534.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3745.318352,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
